epoch_ms,worker,status,time_s,orderId
1783865731250,3,202,0.286865,a6829632-532f-43f7-a7f6-8e9629e47c38
1783865731244,1,202,0.300757,a2959dde-560c-4e81-97c9-fee85b57d468
1783865731907,1,202,0.202537,4121563c-a088-469c-9067-bb69890d79d5
1783865731884,2,202,0.220178,6d9b038f-c617-4009-ac61-556265b392e2
1783865731901,3,202,0.211743,d15f44e3-7934-44ff-9c57-f84997ea86cd
1783865732480,3,202,0.272791,7a126842-22d0-4530-8919-0a02fffbd798
1783865732480,2,202,0.278679,9d80005e-50e1-40c8-bb9b-945b57cbff32
1783865732480,1,202,0.290518,9207a1c5-9382-4f7e-a1f8-61a63b0e48a7
1783865733126,3,202,0.224174,ea1658be-e3bc-45b0-9192-fc74e2cd90b7
1783865733126,2,202,0.234326,04cfa843-132c-42db-9500-0505b687d779
1783865733132,1,202,0.233283,c89dcd7c-55d1-4f46-9f8b-a79cc96151d1
1783865733729,2,202,0.199323,7b8936a8-c731-4ae4-9d53-ca5c6dfda249
1783865733729,1,202,0.230565,5252f8a8-9d8d-4ef7-866b-53886d16636b
1783865733729,3,202,0.230541,7a438b96-800f-40b3-8962-f505e1020448
1783865734315,1,202,0.231207,dbdef1ab-d251-4a17-8444-88628592ef4c
1783865734315,3,202,0.231187,514d73a4-a80c-4a5e-ad32-e0e570a4535d
1783865734303,2,202,0.242037,fb2baeb0-59a2-4bd4-bc25-5bc85ced889f
1783865734915,1,202,0.243208,8eec4c52-6ca1-4c66-a88a-c862e2bffede
1783865734918,2,202,0.243109,5021caf6-4885-4ccc-bf1f-5112198a26ce
1783865734915,3,202,0.300441,03219d70-b0d8-4cc1-8436-303e46ab2b81
1783865735526,1,202,0.235114,58cda8fa-8ab3-4f2e-b80a-cf77d7e25ff8
1783865735526,2,202,0.258302,46e1502a-fc2b-4e99-a478-681afca87c84
1783865735569,3,202,0.225904,81724cbf-ec95-4982-9761-e98725f2ffd8
1783865736141,2,202,0.194195,0025cf25-cebd-4542-962b-2a0946f337cd
1783865736130,1,202,0.242434,96337471-fcba-4f5f-82ab-7534b394767b
1783865736141,3,202,0.234179,c4d5a177-da91-40b8-8845-34f59bb141c9
1783865736698,2,202,0.213608,d5e21dd2-1d69-4d1d-b56e-dcf8a96af2bb
1783865736721,3,202,0.232824,58bc43e2-267c-4dba-b17d-d545c4473339
1783865736721,1,202,0.232818,306e5c35-55a4-42b4-9468-8c8d8586ddc7
1783865737268,2,202,0.213548,ed8e5fe0-bf56-4f82-a430-bab1e9fe7cff
1783865737298,3,202,0.211561,29e52ca8-033c-4212-b0e4-2b2589bd441d
1783865737298,1,202,0.211569,b024cdd3-74eb-4666-b4bf-660b3f83d22d
1783865737854,2,202,0.212151,8ae5e167-386c-4821-9fb3-d36396aba448
1783865737864,1,202,0.221617,c307736a-45c0-4158-aee1-ce062cb51ded
1783865737864,3,202,0.221598,5f7fcf89-eb89-4a09-a7ca-c260cef21021
1783865738447,3,202,0.305528,a7438857-eb7c-4b78-8e12-884ee19f262b
1783865738447,1,202,0.309436,d24595bd-f10a-493b-b6c8-51e7ec971ca8
1783865738442,2,202,0.314499,697229c1-62a9-455a-83bd-be46be37560d
1783865739123,2,202,0.222153,ac77c51f-f7ea-48a8-b48f-1a11d196aaa6
1783865739123,1,202,0.235464,8932bc59-7b25-4c5a-806d-c25cc2a00e83
1783865739123,3,202,0.246976,154cfbae-cf64-4074-a80b-baada15da388
1783865739734,3,202,0.326698,108d5158-4dc0-41db-8dbc-16ac6c0108ab
1783865739727,1,202,0.362184,5f7732f4-6783-4218-a0f4-a8c2d149666a
1783865739727,2,202,0.362205,3b7c62cb-19d2-42dc-9ae5-383833bccee9
1783865740428,3,202,0.211236,388753be-59d8-4838-93a4-c1cffc618244
1783865740447,2,202,0.211862,fd9e539a-c9d4-4266-b4bb-bb23bb098be6
1783865740447,1,202,0.223253,a48b2664-beb3-4ca0-8dfd-73b69ad0b8d6
1783865740998,3,202,0.215316,cea0ffcd-7478-4137-a3e9-c084ec0d46a7
1783865741005,2,202,0.287221,4878774b-1d3a-4bf0-9585-64269306e618
1783865741011,1,202,0.288988,2f30c1bf-9151-47d4-9691-3813ddf81926
1783865741583,3,202,0.242857,e6292291-364c-4fc3-821d-980be6b36bdc
1783865741651,1,202,0.216187,07181cf0-5956-4508-a80b-99bdc39941dd
1783865741650,2,202,0.230515,473a1805-f1da-4c74-ac05-aa861725142b
1783865742192,3,202,0.194087,069dcd6d-5d23-4c27-b29e-983bb790d0d2
1783865742214,1,202,0.219689,b9765f0a-8cac-4ab3-b3b5-be9ccb34e247
1783865742221,2,202,0.218474,2e957b31-f1ac-4023-bf1b-5c3e5c57325a
1783865742750,3,202,0.205237,eb14c164-78bd-44d1-bb64-666ea6e84ce2
1783865742779,1,202,0.224056,6236ba67-9864-47e8-a0a5-14f4607b3ab0
1783865742785,2,202,0.506937,1ec8ec7f-e02e-451b-91c4-5a74e3aa631f
1783865743325,3,202,0.255306,7912f1e2-36f0-4cad-b9e1-eac4431a2be5
1783865743346,1,202,0.313678,7dbd247f-c007-4bbf-aec2-08a596c0581a
1783865743650,2,202,0.208493,f2222a22-2063-434e-bafb-9bbcfed80189
1783865743948,3,202,0.232327,a0215ed9-b998-4990-a3f7-47bf6723c8ff
1783865744002,1,202,0.216072,952dcba9-a726-4cff-92d1-8b5e90e5d8d1
1783865744219,2,202,0.244770,15029958-653c-4047-9135-a43d716f2b57
1783865744540,3,202,0.202873,a1ac447b-9077-4ab1-90e3-c65bc55f902a
1783865744562,1,202,0.232866,e71efea6-d1e4-4e0a-bb08-028a5f3e20cb
1783865744820,2,202,0.200544,90f94dc8-40c6-4c50-8c60-275770ae23ea
1783865745106,3,202,0.227629,6ef3c872-608f-44e4-8629-e85f237e7bc4
1783865745139,1,202,0.236402,c647dccd-c9da-48bf-970e-c09b42232e67
1783865745380,2,202,0.219064,eb59902c-1997-49f8-b189-d02d51de7d44
1783865745698,3,202,0.221958,2fe42c7f-16b5-477d-b22e-4d88c528df64
1783865745718,1,202,0.210384,8311ad81-1e05-4841-ae82-738982628a5e
1783865745961,2,202,0.220772,659a696f-61c7-46c0-be69-92b89ffa6f6c
1783865746285,1,202,0.216414,3671053b-ac78-4230-be18-946532fa20a2
1783865746285,3,202,0.228138,c2e08699-d58a-423a-a2a6-13df070a4563
1783865746546,2,202,0.241068,11e9925b-a315-4134-83ae-6fdae10b00f9
1783865746868,1,202,0.214333,7af716e7-891d-4a29-9782-a07848f233a2
1783865746870,3,202,0.219308,93c9d1c5-8555-476d-bb5d-30576db5fb5f
1783865747147,2,202,0.230204,91b01002-0dba-4542-a439-97f74c96bde9
1783865747444,3,202,0.213562,7cac0e1e-4750-42e1-af6e-474c5e3b08e2
1783865747443,1,202,0.237868,230e259e-bf1d-4013-8188-ea476c9c2efb
1783865747733,2,202,0.219316,68d0ed38-66a5-4db9-9d23-6501d7bc80b4
1783865748016,3,202,0.220778,d01d49f5-61bd-471d-84cf-99dd439d665f
1783865748029,1,202,0.219097,592ad4ae-7925-4e93-bf11-99b47bf02686
1783865748309,2,202,0.222758,181d0576-651f-4443-9a18-90bbb715cbd5
1783865748598,3,202,0.205257,99d2bd16-2ade-465b-91ab-020f7d3880b3
1783865748601,1,202,0.223957,6d5e680a-5a99-482f-a051-cb47c2f9a8ce
1783865748889,2,202,0.236255,bf1e9921-7a44-430d-bc5d-ab2325c30286
1783865749166,3,202,0.212476,9d894f85-834e-4873-b2ef-2469ccbaf9fa
1783865749172,1,202,0.224132,e9d8c0f3-8a50-4c32-b73a-f4d56af932d1
1783865749485,2,202,0.257540,9052f87a-0ef6-41d4-8e61-fc0782ce17ae
1783865749751,1,202,0.206881,c647c940-6c5a-4a7b-bb0c-2f185f8e1fc7
1783865749746,3,202,0.229972,cd31a004-1294-41b3-86d2-193c2041a520
1783865750096,2,202,0.227305,aaf56651-4801-4e58-8fbe-d91a36afa948
1783865750327,1,202,0.204996,e0eea1d4-701d-4b02-8819-e100e2960690
1783865750333,3,202,0.219648,d34b0b35-efed-4c0f-b976-d9181e78fcf8
1783865750679,2,202,0.222116,0ef39a00-f8f5-42f3-ab5c-912ba73a96b0
1783865750910,3,202,0.232429,7eba118e-416a-42a5-a491-c15a65ef4ade
1783865750904,1,202,0.242093,18c7de56-6ad5-4086-ba01-b8dbd97ea86e
1783865751254,2,202,0.224607,d2ecbd87-078c-4ad9-aa1b-278986fbcde8
1783865751514,1,202,0.215864,69f89a25-0420-4075-94c7-daafd6a02166
1783865751513,3,202,0.222069,7293b5ba-f930-4c8c-b0a7-2c4143728f55
1783865751848,2,202,0.236402,05f0b149-7b72-4bff-9bd6-ca73da7c09e5
1783865752100,3,202,0.195522,103481dd-b6fe-451f-b2e4-0b964c69d7c2
1783865752098,1,202,0.217811,05330bf9-4d87-4a15-9d1d-513b3ddcf86f
1783865752446,2,202,0.216431,782caec4-2fda-4cfd-9d29-43a320b0cc74
1783865752664,3,202,0.215625,f6fbafae-a0cb-45a5-971a-cd42a31aca78
1783865752673,1,202,0.225580,1e5bd06e-2cf4-465c-88bf-040bc054ffc8
1783865753020,2,202,0.249565,803a7b65-7b18-431d-8efb-e3ce2ffd2433
1783865753251,3,202,0.223258,ddbd02ee-a623-45c8-8446-64b903fc19cb
1783865753256,1,202,0.232496,32c9a30c-eab2-49da-8362-1d9fda7c4d68
1783865753627,2,202,0.230385,70f50a63-5a44-4187-aa82-e9b666c6ad00
1783865753838,3,202,0.220075,d71f7261-aaa4-4627-b7de-a5a4c9fd890e
1783865753843,1,202,0.209586,9181efe6-2e2d-4ba1-bc18-e7e2e40f539a
1783865754218,2,202,0.229506,48f370bd-39aa-4856-9f5d-802066352b0b
1783865754417,3,202,0.203128,6d96c710-519d-4cd1-a614-2fff2ed4bc0d
1783865754414,1,202,0.208820,25e6a2e1-1011-4a24-ad17-eeed5064c0da
1783865754808,2,202,0.306274,6c086968-7313-480c-b7f8-ad176e08b407
1783865754989,3,202,0.325730,216069c1-ca68-4ba2-a514-bd327d8b54f2
1783865754989,1,202,0.340875,15b41937-971f-47bc-8d5e-19911b37f937
1783865755480,2,202,0.292681,2ce01031-0ceb-4124-9683-c66445deee6a
1783865755697,1,202,0.304179,7577c11a-630b-438d-8071-ae9ef15947fe
1783865755693,3,202,0.308033,23219e46-ed28-4197-8c02-105a6f5015f6
1783865756133,2,202,0.219986,fd3c0feb-37d7-4976-8128-392afae47439
1783865756366,1,202,0.230516,20744d60-21ee-42c2-af14-5aed08c042be
1783865756368,3,202,0.236538,a1524a98-63c4-4a0b-aac5-4bc1bdca924c
1783865756728,2,202,0.252814,dcf09254-d9f3-4104-a4cd-0260b1c977a0
1783865756975,1,202,0.234033,6a61684f-482d-4152-9294-36f7cef8e57f
1783865756977,3,202,0.241982,f9d260a5-a303-4b98-bbd0-e12c8245cbc1
1783865757337,2,202,0.216845,8dc638ea-4b10-4763-9613-222b1ddad8a0
1783865757577,3,202,0.225110,516788af-4c2a-4ab4-b775-360408ea35fe
1783865757577,1,202,0.225168,acdfe1f1-6efb-4ce9-86c4-9b8f7248c6a6
1783865757920,2,202,0.207873,1b1e3427-da6a-4efb-9e5d-d0c03dd64af2
1783865758171,1,202,0.207832,a8a2a9b1-4111-462b-9bdf-3ca613354a44
1783865758171,3,202,0.207850,3c585335-9c71-4a01-b99b-0e4e0862ac4a
1783865758494,2,202,0.298017,72de5c1b-3527-454e-9e5c-01deacf21ed7
1783865758742,3,202,0.285673,ac3aa9f1-c58b-48ec-8127-49de57d23799
1783865758741,1,202,0.617433,1a3ceee0-fda8-41c8-bd16-78344e505927
1783865759156,2,202,0.295671,64490de0-4a38-46af-8887-df8cb2dc9fd2
1783865759399,3,202,0.307278,559769d1-156c-40c5-906e-cf8ebb0fe6c2
1783865759735,1,202,0.233711,3d596bf6-c95e-4379-ad29-8965b8f47b5d
1783865759802,2,202,0.204172,f502b8a7-3920-4e93-ba5e-74464bb90430
1783865760071,3,202,0.209143,89fb1bfb-7665-436c-9180-52b709e2085b
1783865760341,1,202,0.199757,821299cd-5a7b-475e-a653-8d25d8ceafdb
1783865760353,2,202,0.228498,aae177b9-3f33-407c-966c-7fa9b20790be
1783865760635,3,202,0.221086,ea5ff364-4622-43f8-8613-7f3e91051f5a
1783865760900,1,202,0.219106,08c0650f-0b0b-49c4-9c7a-9cac4ca079c2
1783865760919,2,202,0.213192,f9f003f5-515e-476b-8f68-d8780b512f64
1783865761214,3,202,0.224834,1779d7c2-5a2d-4fe6-8773-d0eab4457aff
1783865761482,1,202,0.209319,23a0d0ae-a704-43e5-8bd2-22a814c58cdc
1783865761484,2,202,0.215021,95db2d86-1c9f-421c-9372-0907bbbb17f9
1783865761803,3,202,0.208891,0bb23b39-e5da-4153-8f58-404652f23859
1783865762054,1,202,0.207689,49d48e5c-4b68-48f7-b14d-02685857ea6b
1783865762058,2,202,0.227724,d66155db-341a-4777-9f27-f4eb17bcd486
1783865762372,3,202,0.226511,5461725b-2b92-4975-ade3-ae88bb713386
1783865762635,2,202,0.225908,7bdc3afc-11b6-4003-b9fd-c4fa23d1fc41
1783865762627,1,202,0.232171,2ae6504d-c7f9-4602-b3d7-f56b56b3fbdc
1783865762963,3,202,0.210995,3fae0170-d6cb-4ad0-8041-15b7087925f4
1783865763223,2,202,0.219876,f26be3b7-4c45-49f9-a091-f1d31e8ba343
1783865763223,1,202,0.235524,5a5f757c-8281-4ccf-8b19-541373614fd3
1783865763536,3,202,0.211412,20812c93-a34b-4673-99e2-d4ef6d974432
1783865763805,2,202,0.213224,2bd2850f-6d8c-474f-a299-76519534a78f
1783865763811,1,202,0.227352,ae8c5911-b03a-4ed4-9ede-53d88ed520db
1783865764104,3,202,0.232043,47187e49-bd6e-4596-94df-ebd915c96b45
1783865764376,2,202,0.223191,098f637d-93c4-4e85-a5d1-1ce9e84b6fd1
1783865764385,1,202,0.217296,c154dd22-4582-473f-b07f-40ee05a144c5
1783865764700,3,202,0.213492,ff4f55ea-0c9f-4a39-ad5a-baa23d0bd66f
1783865764961,1,202,0.219780,ffd5ea6c-86e1-4717-921c-02a1ff61992e
1783865764961,2,202,0.227836,736a5539-dca8-4fce-9011-ffd31ca8c2ce
1783865765275,3,202,0.215951,c421db88-98d5-4394-a25d-d653f8baee78
1783865765542,1,202,0.210556,0b2b81a8-dacd-422d-a2b1-3b440a4da228
1783865765543,2,202,0.216341,8f8b6c81-420c-44ab-ac12-683e6eb5fd21
1783865765853,3,202,0.222935,c387bfd6-d748-40c4-a9ed-597c153168bb
1783865766113,1,202,0.221220,abee6a46-74c6-4f52-8e15-024b5e939f24
1783865766113,2,202,0.227342,c8fbd0af-6c15-40da-bb3a-fc88078e836e
1783865766432,3,202,0.223342,d6821116-38c2-41ac-8a5d-45478ca1b430
1783865766704,2,202,0.205325,e5f413ca-e233-42bb-847e-cba7c12f05f7
1783865766702,1,202,0.211196,9091b844-8e94-4c33-9761-83f9d53b3132
1783865767015,3,202,0.210818,1fb936ce-aab3-494a-a7e5-e8f84d0b01d2
1783865767267,2,202,0.242316,ce3655d0-ac60-4ace-b628-022fad24b9cc
1783865767271,1,202,0.236979,6ec98f6e-6526-4696-aed9-cca9de86be65
1783865767585,3,202,0.219391,2cf02a24-2b6e-4482-b1ac-e3e72fa42bad
1783865767869,2,202,0.232667,cc14413f-36c2-4de2-8444-d56c130f6a7d
1783865767867,1,202,0.239617,a676c7b4-9456-42b7-99a1-132c925adf33
1783865768158,3,202,0.217749,875e0eaa-1227-406b-9e2f-c04c9996a42c
1783865768466,1,202,0.221919,d9e095dd-114b-4676-9146-667c7e11f465
1783865768462,2,202,0.229497,bf746522-b5e7-42eb-8915-b0465e912990
1783865768734,3,202,0.229570,730c9fd8-5199-405c-8ded-a88eea28ff44
1783865769047,2,202,0.235797,5047d466-2b12-4731-b182-0eb70ecede1d
1783865769044,1,202,0.237329,cde57037-c88f-4483-943d-ebb72b91e1fd
1783865769321,3,202,0.220806,1fd45a96-5aa1-4a3a-9563-9f1ff1cd3c10
1783865769645,1,202,0.212732,ec72a03f-c72d-4e5b-85ea-7a98dd3b8884
1783865769645,2,202,0.224241,5e7a1d3c-b43e-45b8-9a80-10abd12643aa
1783865769901,3,202,0.214726,8c39065f-950a-4c92-b32b-7943ea71478b
1783865770230,2,202,0.229309,2fa3538d-ec6c-40b2-a63d-88a93c7da60a
1783865770226,1,202,0.231628,8ccc238e-23e0-4968-822d-3c86b48b00af
1783865770480,3,202,0.209722,15f9858e-c9bb-4af6-bc76-050deeae0799
1783865770823,2,202,0.215368,8267ab1a-78fb-4eab-a2d2-11e66fbc94d6
1783865770823,1,202,0.220355,e7af3ae5-7847-40ce-b33b-ccbf8b4136d4
1783865771062,3,202,0.214350,5e6dd661-79e9-4680-8cf3-a3af9063fdde
1783865771409,1,202,0.224380,d52a4a7e-082f-4dcd-99d2-1c575195d7d9
1783865771408,2,202,0.224336,59d25b58-de0d-4f23-9b85-27f141e16be8
1783865771642,3,202,0.207969,b72bd734-aa27-442d-bb03-9783f1edc515
1783865772001,1,202,0.241012,7303870a-70b3-4c83-8ca8-98885285f2a1
1783865772001,2,202,0.241012,1ce51c80-113b-4949-92b0-13412baeaf04
1783865772214,3,202,0.201514,255ebec0-a5cc-43ad-a217-a509a3581554
1783865772602,1,202,0.252355,e6f2469d-8522-4d20-8109-f82761ec18bc
1783865772599,2,202,0.253173,24832df8-b210-4368-b3cc-946e5f145fcf
1783865772776,3,202,0.201183,157410e7-5bd7-4522-90ec-5aeef853a156
1783865773208,1,202,0.218063,d39dc37d-6d60-4481-880c-47188367d5a1
1783865773208,2,202,0.246117,4907a810-be99-486e-a264-397bf84a2125
1783865773345,3,202,0.211601,7862394a-248e-4f69-84a4-800b66c7421f
1783865773810,2,202,0.237014,f53eefdf-2a93-4408-b3fc-71c653864666
1783865773797,1,202,0.262506,e0f285a7-7e36-4392-8683-12e6b406b568
1783865773919,3,202,0.242404,bd12a742-bb01-453a-b1b0-918019f76224
1783865774412,2,202,0.227766,80020e6f-9124-4bcb-a5a9-4268559e9c78
1783865774418,1,202,0.234187,6d39d44e-64a9-44d1-a804-17f885ba57dc
1783865774531,3,202,0.211784,5a2819e3-61d9-4169-b1af-ae6ad854bdab
1783865775014,1,202,0.205187,ba1a9767-b7ae-4d33-97dd-d559ea896b7c
1783865775012,2,202,0.232587,ab2f65de-95bc-4229-9d13-d5e9da7f5396
1783865775104,3,202,0.215736,4b38ef04-06c1-48aa-b163-39fa03d12106
1783865775588,1,202,0.229796,4d529058-3c8d-4066-b5c5-101202180073
1783865775598,2,202,0.220672,d7b9e497-5b9b-4b1c-8499-e3a66d60bfd4
1783865775671,3,202,0.225011,d0fdf8f5-14b8-43bf-8b39-5b1a13c552f5
1783865776176,2,202,0.282250,9f1e4d6c-65d9-46e1-8536-ddb3c663868e
1783865776181,1,202,0.280114,43ec562a-6266-4e2e-b10f-8c423a399d62
1783865776253,3,202,0.229381,fce59232-451a-42e5-b89a-2a83ce87b12d
1783865776822,1,202,0.206150,1aaccd9e-6fb3-4646-b6d7-91824bc9b7bf
1783865776822,2,202,0.217520,3072f9e1-f116-4292-b620-28873de02d0f
1783865776832,3,202,0.225221,528d9db6-af32-49fc-b99f-ab773c237bd2
1783865777399,1,202,0.224729,d5027b05-5dba-4531-b820-76cea910f3fc
1783865777402,2,202,0.253620,7e4abcf9-8fd1-4010-8cdd-5d1926b8d267
1783865777407,3,202,0.250849,8ecc61bf-be23-4e36-ad36-2f4c6e788ca6
1783865778009,3,202,0.221617,bf37db6d-2b45-4523-99d5-188366fc6b51
1783865777998,1,202,0.233470,cf187749-6cc7-40b5-9331-7d166f648c23
1783865778009,2,202,0.238402,3dee383c-46e1-4bbf-b329-84960400a32e
1783865778596,2,202,0.220641,33ec2aab-1ef6-4623-867a-6f6db0968848
1783865778594,1,202,0.226426,528e8211-3040-4990-a463-141b2c6c9981
1783865778594,3,202,0.226433,8ee56113-3ff5-4a43-b6da-19ca09d3e907
1783865779181,2,202,0.251176,ed15d13b-6063-422a-8ae9-32ac94c358a3
1783865779181,1,202,0.256174,50c8ec2a-af93-4a8b-8ba1-a717dba9b267
1783865779183,3,202,0.256225,4fcb09ec-e302-4b9d-90af-91be658f2aab
1783865779800,3,202,0.212884,55cf0eff-845a-48f4-b3ac-d4e388b5d447
1783865779802,1,202,0.220062,14246777-a11b-488f-b1e7-ab5cb1d9b298
1783865779800,2,202,0.244237,75e52b38-5226-4131-98ca-57e33a1fe340
1783865780398,2,202,0.361411,769d72c7-1a5c-4b25-b8e8-01b0ed0b3b33
1783865780384,3,202,0.396109,24bf6a2c-c3d3-47b7-aad4-990f564d82e9
1783865780384,1,202,0.396068,dfc5376c-6da0-4426-8102-2b7fe42de4d7
1783865781138,3,202,0.279856,1c4da48c-97d0-4825-96d8-81851cee0d47
1783865781125,2,202,0.299275,05b43d01-16c0-4fba-88b6-b673e8e5e453
1783865781138,1,202,0.328624,3fd523dc-4b96-4d9a-9904-63e818598018
1783865781823,1,202,0.232505,1e48fdc2-1235-415c-aac9-8ff2203d4f99
1783865781785,2,202,0.275724,a97701e4-27ac-4d75-a108-69ea49c78f6e
1783865781785,3,202,0.275746,dd9af607-21eb-40f5-a323-be6d3d2bcd93
1783865782429,1,202,0.248110,1e8a98d8-d5c2-487d-a70e-f69fea60429a
1783865782436,3,202,0.241720,e9555a7d-0e7c-4eb1-b594-a65ce0b6814e
1783865782436,2,202,0.259922,9df0488c-fd6e-4031-9d68-fa9173ea2b70
1783865783050,1,202,0.270829,9e8bd5a9-775b-4d88-84f1-8427c276cf96
1783865783055,2,202,0.273302,73ffa3bb-af45-45ba-85a2-33d1e4bba307
1783865783050,3,202,0.284066,4180729b-e215-491d-8e79-30be6d0174e4
1783865783700,3,202,0.261629,6ca218d8-b79f-48c8-a96f-4bde9cfa2683
1783865783697,2,202,0.268157,abdc99e7-5fd0-4ecb-aa72-72b78b551d6a
1783865783697,1,202,0.268130,35e5badc-93fa-47ba-80cf-131e7fc602fe
1783865784336,1,202,0.235763,1894618d-2f9b-4ce2-bbb9-5cc8202e9947
1783865784334,3,202,0.235703,0775729d-72b2-4f20-891a-865599909370
1783865784334,2,202,0.246384,b40a685d-0cac-4ca7-95e4-43d880c84138
1783865784949,2,202,0.256883,e6ad923a-a985-4628-89e9-6e687bb622fc
1783865784946,3,202,0.256819,d2b1bd37-ae9f-4fbb-bdda-14fee6303ef7
1783865784946,1,202,0.285319,fc21bbc3-afe4-45b4-b8d8-22acb552eb23
1783865785576,2,202,0.231342,79165fb2-0bf1-4b1f-bb6a-1600f70e9506
1783865785576,3,202,0.231339,9a00d79d-071f-46a1-8e7b-7f1201261994
1783865785587,1,202,0.236907,72495327-04a6-40cf-b60d-4403a51f87ed
1783865786187,3,202,0.244743,eb4cdcbd-deaa-4e97-b0c5-10281d8e5135
1783865786187,2,202,0.244718,471e1e60-7c8a-4f1f-ab37-47c275eb7a19
1783865786187,1,202,0.252139,291b1334-503e-444f-9e91-b2532544c046
1783865786806,1,202,0.223775,af0a5776-c598-4092-9e74-ba5476cd101a
1783865786806,3,202,0.239623,7567c8b6-41a6-4817-9bfe-7ee236fb9853
1783865786806,2,202,0.245862,cdfd0ecc-1df8-443a-a4d6-c64229953ddc
1783865787408,3,202,0.228417,3656f857-3e57-43e2-90e7-02a2652b1888
1783865787398,1,202,0.244734,3f7737d2-caf4-421c-a372-1804a5225b19
1783865787409,2,202,0.236772,60d445ac-7af9-4219-84d2-bf80a1626ed3
1783865788010,3,202,0.208634,85c4504a-e013-4867-9657-3ba86ecaeb5b
1783865788013,2,202,0.215758,41882821-3682-4702-8e9a-e0dc0f378758
1783865788010,1,202,0.226476,9d4b94de-2d25-4265-8ba8-94d31c5ea8e2
1783865788592,3,202,0.228437,5480880c-fb24-4e0d-86ad-918682a5e9a9
1783865788592,2,202,0.234365,01c82770-1065-4d20-81cb-62976d092667
1783865788598,1,202,0.244844,9fea929c-1fdb-401d-92d3-bf0bab5b404b
1783865789190,2,202,0.214815,9c59e13e-7099-40d3-8708-6334120e085d
1783865789190,3,202,0.232625,f6a593de-0517-4040-8b87-0c9c2fe34f24
1783865789196,1,202,0.233761,978e6c53-9179-4597-b308-00b3591c1180
1783865789770,2,202,0.259870,897d9338-33d9-4042-98ff-52596b32b7a5
1783865789781,3,202,0.252774,e69941af-01b0-4222-bb94-d2b956511e16
1783865789780,1,202,0.259354,49bbd7fa-acdb-43e8-8850-7b7039aeacd0
1783865790415,1,202,0.234547,f6d73756-a4eb-4bbc-b5f9-3d0bdc7e318e
1783865790415,2,202,0.234547,911df966-93a6-47c3-a9ef-3e1182d15516
1783865790415,3,202,0.238042,4d4f2f47-fd24-44aa-b498-8f2de9eed420
1783865791028,3,202,0.233133,6893e0b0-810d-4d7b-9a5e-a63aadb25427
1783865791028,1,202,0.246251,b8edcc35-4bda-4cb2-84fc-6c8262331e51
1783865791028,2,202,0.253837,a862b75c-166a-4738-b599-dace901de581
1783865791635,3,202,0.230164,a3e080e4-0c21-4990-95a5-e378bc95b38d
1783865791639,1,202,0.230035,d2d191c3-63cf-46d8-9485-827b7b6990d8
1783865791641,2,202,0.234269,b0f0c4b0-f880-4457-ad96-9060e1c85129
1783865792234,1,202,0.229940,40465044-e3e5-4b2a-a5e7-008c311b61d2
1783865792234,2,202,0.249008,d9387a6c-c3af-4b9b-a657-9e031fa1d821
1783865792234,3,202,0.255365,27511607-603b-4299-9e68-231d168a783d
1783865792843,1,202,0.256726,9beae1db-9fae-420b-be84-8c40f885e3f7
